energy,IPR
-7.797362,0.015274528691344437
-7.725778,0.01639558429681887
-7.720928,0.014675284702985533
-7.715484,0.013462603878116342
-7.711794,0.017666949506718498
-7.657214,0.018346662642724207
-7.645093,0.01981119785460772
-7.644138,0.01851851851851851
-7.634139,0.015580357142857142
-7.621383,0.015563036132871034
-7.605333,0.01716077377453039
-7.581713,0.016020567115411402
-7.578249,0.018660490204647325
-7.578119,0.015244689553919423
-7.561639,0.01314497602638527
-7.517342,0.015853285337051885
-7.479537,0.014995629492125356
-7.46446,0.02293367346938775
-7.455616,0.018597500495933346
-7.44511,0.01844198329358588
-7.426595,0.018075268516185614
-7.415519,0.0221119900173276
-7.413138,0.03055772898430241
-7.412035,0.01802155764492323
-7.402452,0.015467379869402926
-7.380541,0.017994669382071574
-7.380127,0.019988283682113594
-7.378253,0.023631629504480153
-7.374085,0.02169470256967857
-7.34263,0.01885166633604443
-7.329653,0.022063020214030914
-7.326604,0.016352500083757448
-7.312873,0.01437886997493367
-7.309822,0.017136301278393565
-7.308452,0.018479532163742686
-7.302404,0.022069033921840897
-7.271711,0.01590086292402301
-7.26737,0.02434595260080024
-7.247592,0.018569788230707603
-7.245906,0.016211061665607113
-7.245075,0.046252381051128534
-7.242438,0.022184326511082948
-7.20307,0.015954325394884828
-7.200185,0.028691110643705865
-7.196917,0.04198108194282069
-7.193499,0.01908809073724008
-7.17541,0.0184673115758514
-7.172293,0.019374517746913573
-7.171423,0.02359690844233055
-7.159381,0.018211082175925923
-7.136354,0.020126674728511387
-7.13565,0.017626342717769614
-7.132402,0.01642001238329954
-7.1194,0.027672566823556975
-7.094741,0.01566400043252465
-7.092097,0.01906105324074074
-7.078727,0.018996189797428797
-7.074501,0.023204202349951228
-7.0636,0.019947195948685752
-7.046119,0.0219841747121261
-7.041033,0.018695880152031778
-7.039704,0.017937908149407773
-7.028277,0.023847415123456787
-7.025972,0.01667657550535077
-7.019113,0.03097174868229125
-7.007892,0.024281456593181885
-7.004158,0.017265160523186683
-6.990097,0.014654064272211718
-6.986658,0.01562088037421384
-6.98441,0.03785973240750579
-6.970829,0.027284751006719333
-6.969908,0.023086812800919405
-6.967205,0.018905287190299245
-6.966929,0.017188035096420685
-6.951752,0.016220322886989547
-6.936718,0.01750891795481569
-6.930962,0.016680450558538826
-6.922593,0.01965078218732891
-6.90948,0.01747919143876337
-6.901002,0.024928850627649643
-6.893341,0.018567484769770173
-6.88473,0.0227397768094878
-6.884238,0.026808698994746586
-6.879526,0.021177732106156737
-6.872238,0.021355529131985726
-6.871933,0.019037183139747244
-6.867049,0.026810846312629012
-6.841301,0.028362025082141692
-6.833152,0.016706933758678922
-6.808511,0.020410548615676812
-6.806241,0.01499365840111543
-6.804377,0.0279113547884396
-6.792164,0.016026693563520353
-6.787131,0.01689111018557082
-6.785015,0.020700948003447277
-6.770013,0.06254524561907499
-6.761907,0.03191197954711467
-6.74655,0.016949628095811277
-6.746189,0.020728062008353487
-6.743547,0.01940787672121319
-6.73396,0.020416751940643543
-6.722936,0.02069913452690188
-6.718769,0.01658943571950328
-6.717535,0.024556017165814452
-6.695605,0.014421074552269883
-6.692533,0.016108508625737577
-6.677617,0.02759096544043335
-6.669025,0.01657019954056124
-6.668846,0.020742611249967794
-6.662771,0.03682802130860348
-6.659703,0.018248310104678245
-6.658967,0.0167617411456787
-6.654825,0.021061814208990493
-6.65161,0.02560678138210394
-6.644746,0.019839126687733407
-6.632525,0.023074641621354423
-6.617608,0.017753290480563205
-6.617351,0.016219032813121814
-6.608297,0.01852628558183684
-6.605422,0.023518084770956252
-6.599079,0.017588888888888887
-6.592768,0.015134510084005027
-6.588542,0.018398466033601166
-6.575923,0.02054534732738835
-6.563999,0.02097582843108943
-6.560641,0.019226696808934875
-6.552716,0.01810227621595544
-6.540497,0.017433061780764265
-6.539584,0.01881970000335566
-6.520792,0.02099385106907235
-6.516678,0.021535614449235095
-6.510157,0.019044444444444444
-6.509175,0.016414683237311083
-6.489726,0.025526684708236595
-6.487832,0.01636295405127978
-6.483062,0.020392367643106684
-6.478665,0.01583882658132176
-6.477747,0.02760295601070128
-6.465384,0.015728092626116505
-6.457203,0.017057991743769155
-6.446584,0.020873987987482655
-6.440556,0.016835884391035477
-6.428137,0.01707348952717054
-6.428108,0.02738883956013934
-6.414784,0.018369003374770383
-6.411099,0.01851221870722515
-6.401033,0.02338844034345764
-6.399763,0.01945176027949476
-6.393456,0.016405983197868998
-6.385705,0.029537582938007782
-6.380519,0.04508465466272506
-6.380356,0.027217863447274584
-6.375494,0.0182208213864058
-6.372118,0.01983575422550902
-6.37031,0.016117496738731543
-6.365576,0.024949866842088508
-6.346571,0.019496228076690467
-6.341339,0.02118051424416682
-6.328439,0.027070759625390205
-6.328351,0.021286957614603943
-6.318823,0.015940702981189204
-6.318554,0.03415691717892787
-6.316805,0.019551538756191054
-6.311707,0.018141199130391653
-6.309756,0.02126511996827285
-6.292807,0.025357353685275755
-6.291906,0.02647123511483959
-6.283652,0.02053655304189542
-6.277844,0.019531737773152962
-6.275188,0.024284486747306492
-6.269437,0.02011512666068605
-6.266984,0.03179760907197213
-6.26498,0.0212545442527596
-6.24241,0.03229448491155046
-6.241399,0.021026514380528126
-6.240074,0.020897674261813447
-6.234821,0.022224316879798083
-6.23417,0.022474270111321148
-6.231076,0.0203885402342821
-6.228511,0.02475268932080818
-6.221835,0.030317239886738675
-6.21768,0.027027027027027018
-6.21398,0.02251320809338199
-6.21149,0.024199679999999998
-6.201253,0.04121197204146062
-6.198936,0.02030881531489405
-6.197918,0.02296575999999999
-6.193452,0.023854350264380694
-6.19316,0.03602384340574588
-6.179361,0.02303856273743116
-6.178712,0.03367532764780225
-6.177126,0.020874089490114458
-6.170754,0.028728015992453
-6.169095,0.021278002894724125
-6.155197,0.02349312
-6.154772,0.03403387664747472
-6.153486,0.024022272708832004
-6.152121,0.03599046714924251
-6.150478,0.02456518646631178
-6.148602,0.05929235599565267
-6.133772,0.041764526685075805
-6.125434,0.04337614606774698
-6.121806,0.020357434319384863
-6.121393,0.035265122317335376
-6.118063,0.021670120140044293
-6.117785,0.030781244833120926
-6.11754,0.024047628707046933
-6.115918,0.025049130763416475
-6.109791,0.01778928624350451
-6.106215,0.02293302355391764
-6.093603,0.02145452290904582
-6.092525,0.03684047368094736
-6.090775,0.026348839049088253
-6.087809,0.02931549384913571
-6.087562,0.0212939453125
-6.07828,0.02744579008647713
-6.073892,0.02170124979971158
-6.067132,0.026242297642311122
-6.058834,0.0202392578125
-6.054249,0.032465914780299386
-6.052892,0.027083067186839734
-6.050402,0.023289865469089323
-6.048662,0.023359375
-6.04816,0.022649885299770595
-6.047262,0.028503217165982468
-6.041229,0.03740439507152459
-6.034859,0.035811015627117894
-6.034012,0.02251953124999999
-6.033418,0.0201055780140722
-6.027529,0.025041341255739098
-6.02294,0.029617103753807196
-6.021069,0.023428606857213714
-6.019761,0.023947122623955992
-6.019288,0.022383410466358125
-6.015843,0.02183331251637805
-6.013503,0.032510065500871335
-6.010723,0.022636602085124198
-6.006309,0.024994066690399906
-6.004006,0.03477461515012955
-5.99682,0.026910912970583747
-5.996005,0.026017719235020515
-5.991517,0.02152592840086084
-5.990031,0.02473581989556148
-5.987958,0.020644458161336362
-5.978495,0.04045337024366041
-5.977783,0.023918350691472273
-5.977114,0.021649586768863874
-5.974857,0.02890617964812196
-5.972356,0.02307858609880013
-5.966609,0.032042864400118845
-5.964315,0.022292430302375172
-5.963606,0.06061593612514256
-5.960806,0.029106423892794896
-5.960293,0.024327864911964425
-5.95142,0.022429044764923814
-5.947529,0.04245624715373489
-5.94641,0.02775433003828767
-5.94384,0.022872381466764388
-5.941043,0.021260600819567425
-5.936724,0.023046875
-5.936362,0.024181717725956398
-5.928814,0.027354882479832004
-5.923933,0.02618445921552804
-5.92141,0.035779479844932065
-5.91542,0.020993343573988733
-5.914597,0.021261771829905827
-5.914435,0.023169280692266092
-5.913939,0.04227671346305844
-5.913673,0.026863905325443787
-5.910465,0.025520234873115485
-5.90877,0.021708875739644973
-5.906827,0.032584420439187564
-5.901541,0.025586359006744993
-5.901416,0.020312511197800327
-5.900013,0.03229109888839336
-5.895635,0.027906909871656012
-5.89548,0.03563661791270906
-5.89382,0.026193897607603555
-5.892526,0.025077819842557532
-5.88801,0.03385328720986481
-5.886734,0.026486798301397663
-5.884616,0.023650683126952458
-5.883602,0.07125710791248709
-5.883579,0.02238061363069447
-5.880043,0.024902141593586506
-5.874244,0.02209704142011834
-5.873739,0.024984615384615386
-5.873678,0.03967807176664372
-5.872977,0.028860623604175246
-5.87192,0.027254550188839707
-5.863855,0.025021275799829792
-5.860415,0.02778294170136823
-5.859226,0.022584615384615373
-5.856973,0.026895685763306466
-5.855198,0.025189430804696898
-5.852769,0.041591663597042944
-5.852195,0.022968928045025306
-5.847074,0.02545208942587985
-5.846925,0.0312173760405022
-5.84662,0.02232394896307726
-5.842829,0.024674316483443873
-5.842651,0.028355414204524063
-5.838772,0.02226278745906884
-5.838218,0.04028492283339928
-5.836872,0.027246278324024712
-5.830652,0.024104779807161764
-5.827519,0.03545969825028978
-5.827515,0.035125343025398166
-5.825706,0.03557565933067641
-5.825324,0.03456368976799522
-5.819077,0.0299829506412857
-5.818518,0.02595324225559027
-5.813884,0.023477459434486595
-5.811761,0.029795337340440747
-5.808466,0.03414579901725707
-5.806374,0.03301891150303489
-5.806266,0.02684667300664777
-5.802716,0.02665289256198347
-5.802372,0.03304542450625285
-5.801926,0.030070508711613538
-5.799219,0.024845701963117195
-5.797135,0.023457068173597318
-5.794062,0.026240441635902143
-5.793689,0.024371311805029505
-5.790664,0.04011886406827064
-5.788023,0.03479797979797979
-5.783371,0.025009153059885193
-5.781591,0.0438224715573664
-5.780523,0.02285941165195644
-5.779955,0.0338810059515169
-5.777435,0.022784439292229022
-5.777246,0.02332874196510559
-5.776774,0.025440829539844705
-5.774209,0.024921652110039348
-5.772336,0.03637506591354445
-5.76564,0.026367088256760374
-5.760498,0.024662060404706056
-5.757962,0.035631956179709795
-5.753595,0.03503872463112668
-5.751824,0.031442775530129086
-5.751761,0.044711378044711377
-5.751337,0.027724281450516152
-5.75029,0.0333558474274605
-5.747196,0.0758283534094264
-5.747031,0.04079684885826041
-5.744197,0.033478432924416296
-5.740101,0.04317711343577086
-5.738257,0.02881686379157766
-5.735722,0.04214207185816833
-5.734875,0.027717021047724902
-5.731087,0.08529116701410533
-5.72731,0.03564105820873856
-5.723435,0.04170193807083985
-5.720751,0.03457100359383228
-5.720017,0.0325113918406439
-5.717687,0.05511997882458176
-5.716331,0.07917130764089995
-5.71572,0.034998077281759965
-5.715648,0.04169237189722746
-5.714284,0.045489185658295836
-5.708364,0.059556065145631276
-5.707295,0.03061690989278926
-5.705927,0.03539413421264112
-5.700354,0.03233063256991342
-5.692456,0.04098390046254795
-5.687604,0.05681158368413412
-5.679802,0.06793892437218757
-5.676024,0.043386789094659595
-5.672033,0.05013492141599967
-5.670111,0.02716967140512815
-5.668409,0.0369428902620458
-5.666693,0.10647360213856094
-5.665739,0.08317795546631288
-5.660226,0.07740397398343465
-5.653117,0.06458958936117776
-5.641897,0.08906445366018775
-5.64143,0.06642780558746113
-5.635391,0.07762790434733449
-5.620542,0.08761040394493712
-5.620095,0.07305325987144168
-5.619964,0.06221648214236815
-5.613688,0.07099103955978585
-5.607095,0.08875284653831365
-5.599573,0.07939081514122436
-5.598598,0.10130095789708173
-5.59477,0.06920685171575552
-5.592442,0.11063042993985296
-5.589686,0.06730395499299265
-5.589318,0.1360754902931512
-5.581393,0.0756382267765649
-5.577332,0.08952090616186417
-5.577077,0.09495210514591224
-5.568616,0.08922899869405626
-5.567078,0.124679289848737
-5.562246,0.16657808956916106
-5.560718,0.10223125708616779
-5.559633,0.14998950356422447
-5.555126,0.10450625331766761
-5.552976,0.10746616354875278
-5.552358,0.22014952131664806
-5.543167,0.15094675874359542
-5.540709,0.21935213974786583
-5.540661,0.2385618943563
-5.540622,0.11822969382944444
-5.538861,0.1164884562481095
-4.601583,0.04725323700506662
-4.58713,0.04308861215025147
-4.584945,0.06187840120097577
-4.56433,0.06010697421996755
-4.549603,0.040198488042959155
-4.544454,0.037891782317168256
-4.522585,0.04643191929628029
-4.519359,0.041811673606545384
-4.50995,0.033082982014855745
-4.501825,0.04025672983960209
-4.491684,0.04958633158127896
-4.488236,0.033772626092306614
-4.480417,0.030414142487689085
-4.480048,0.05531740813792098
-4.46683,0.034042330137800086
-4.466286,0.04898135097671494
-4.462004,0.0338478138487521
-4.445759,0.02619716012999569
-4.445583,0.027239299051996544
-4.437178,0.054438607322158654
-4.428634,0.03357896104202831
-4.423075,0.04585193747279641
-4.417647,0.037352618891080415
-4.414861,0.029231557735093006
-4.412938,0.027917018571951543
-4.403771,0.02508931447692625
-4.395204,0.026162893683352825
-4.39001,0.03196747240755842
-4.386099,0.0270067211033326
-4.38302,0.0786061801446417
-4.379214,0.029247072978851398
-4.379084,0.027492099971272617
-4.365103,0.03140476874461362
-4.354781,0.02171789715598966
-4.346745,0.03917476186795159
-4.341215,0.02712902887628277
-4.340561,0.02511684946087279
-4.333089,0.03293028042191921
-4.32867,0.04584208363769173
-4.317161,0.021790689064741537
-4.312378,0.03481392557022809
-4.299836,0.040641510175107816
-4.294145,0.03452422232413508
-4.284116,0.02532642439737035
-4.281941,0.02067823732492435
-4.25939,0.03437144415436281
-4.257065,0.025763717251606515
-4.256679,0.029022607745372592
-4.249471,0.020807947987435158
-4.244893,0.022083914339806592
-4.241867,0.028602523552018495
-4.232153,0.03164444444444443
-4.229205,0.023673469387755094
-4.228458,0.027814419885601287
-4.224283,0.023335505996826263
-4.20487,0.020561111111111106
-4.199224,0.028344444444444436
-4.19601,0.021396794011722335
-4.188778,0.020277777777777777
-4.177181,0.030716190869033256
-4.161764,0.027607403865856157
-4.156719,0.023713866292866516
-4.148441,0.020329401081392355
-4.13284,0.020534273160927017
-4.125714,0.03483327536325668
-4.122583,0.02651975275463585
-4.118004,0.02514692338055348
-4.117992,0.025819602969026648
-4.116586,0.020979775183953886
-4.100362,0.03914630393956433
-4.096306,0.026760605153674618
-4.089354,0.021992188878243668
-4.081347,0.0268297697368421
-4.064352,0.0267432046398892
-4.063697,0.025677371883656503
-4.053546,0.0315546406125761
-4.051535,0.03694616865735547
-4.049108,0.020889239958448748
-4.044411,0.023026068261220094
-4.043184,0.028111637507422696
-4.02753,0.025567808936545228
-4.006323,0.021003372432839288
-4.00588,0.033018917972604485
-3.995926,0.02333340360937763
-3.995625,0.02216607513850415
-3.995348,0.03285795262515003
-3.989925,0.025442527596007656
-3.986455,0.03602353096701697
-3.983827,0.028568083051023374
-3.970798,0.031972086355203225
-3.95964,0.023881235362469697
-3.957784,0.027895602266419482
-3.953837,0.03356080994489298
-3.952054,0.021314799783902848
-3.933805,0.01875881071382801
-3.933217,0.027259814601221743
-3.92679,0.02068025835020984
-3.923154,0.021881214727223857
-3.913551,0.026376975523926215
-3.902309,0.02369406867845993
-3.898866,0.02915267861973725
-3.896046,0.017964795410426882
-3.895213,0.020453543027604586
-3.888595,0.023711523758653544
-3.881658,0.01931347251544296
-3.879615,0.02518302070569013
-3.873299,0.023799606988764994
-3.871438,0.02591067740630718
-3.853628,0.017386636794324253
-3.85214,0.03557571176618794
-3.849797,0.02215496738764303
-3.845314,0.02859111444014396
-3.824799,0.021455732707660737
-3.822318,0.019094693028095733
-3.814424,0.029991576265614717
-3.801976,0.027364193273560787
-3.797582,0.020057764300013655
-3.790033,0.024079552925706772
-3.788576,0.023714037081291967
-3.782026,0.020578209821992176
-3.77665,0.021562018589551393
-3.772207,0.018818019868219404
-3.748032,0.033203750995130316
-3.747971,0.020638894215488233
-3.741536,0.024360960397223297
-3.739414,0.025513366058069552
-3.73134,0.019391259105098847
-3.721871,0.03128038771811089
-3.71797,0.019924670048688867
-3.717374,0.025260770975056687
-3.696326,0.029727372307192974
-3.692015,0.03114569232044324
-3.691976,0.02425921262486359
-3.688182,0.02388439579013571
-3.681758,0.02344619216282701
-3.654867,0.023701673866764496
-3.648716,0.019485755698231067
-3.641779,0.01815622590088572
-3.630606,0.02091988282007573
-3.627357,0.021946603108476195
-3.626078,0.028646250600865227
-3.616803,0.024988662131519266
-3.606366,0.023525683471217043
-3.592206,0.032862720000000005
-3.59022,0.018591861704427805
-3.575454,0.022852566307327942
-3.573445,0.019508091651978848
-3.564736,0.0251497302994606
-3.558295,0.021052055448855092
-3.547944,0.025125132772587357
-3.535587,0.020853373384133553
-3.509588,0.027981685770191726
-3.503837,0.019428341917266074
-3.50124,0.02195161031885915
-3.487333,0.03945011927767986
-3.485888,0.02341761578600839
-3.483719,0.025017233528943424
-3.482234,0.02824003663784131
-3.476979,0.01882338801754702
-3.466371,0.025741989943136877
-3.444081,0.021221470669672875
-3.443238,0.020462253767884818
-3.435929,0.026999899157850796
-3.427066,0.021783329924168676
-3.412065,0.019931640624999993
-3.398603,0.0208514230292007
-3.392175,0.030501330967169473
-3.391631,0.028374676902897255
-3.382785,0.02218376299501232
-3.364337,0.02057433448821343
-3.360545,0.020503925865508393
-3.327994,0.016160972842798712
-3.317398,0.02343068561953051
-3.315809,0.020190015498703806
-3.284112,0.018628067367779305
-3.271327,0.03969237832874196
-3.25637,0.03130052383108063
-3.252143,0.017823423976075684
-3.24786,0.02548679077611805
-3.247608,0.018324260355029584
-3.236986,0.020803969897445873
-3.228433,0.019686942296252223
-3.20755,0.0210698224852071
-3.202838,0.019425834619293154
-3.196317,0.022505859022895255
-3.190483,0.049415757338847406
-3.17287,0.021648200475907188
-3.168195,0.017688840814854872
-3.162934,0.018915976331360947
-3.14027,0.031115626594498853
-3.134823,0.017880038441969583
-3.116475,0.019209467455621295
-3.115218,0.07452249770431589
-3.112152,0.018033914107569486
-3.105339,0.016718106995884767
-3.087827,0.016373252528256985
-3.058001,0.019179423693424857
-3.047924,0.025032179625634088
-3.043597,0.03292190574736006
-3.041713,0.02654713323461221
-3.002473,0.032142849018015375
-2.994554,0.018316812421467495
-2.971139,0.01876116384812683
-2.969734,0.023755739210284663
-2.946211,0.024930862736338908
-2.902379,0.01756201075997851
-2.896699,0.02483849409668077
-2.887375,0.016023342536483912
-2.85175,0.020643837666968978
-2.83326,0.03190020049008687
-2.811775,0.020542202661787544
-2.807164,0.014044501242953677
-2.793731,0.01623352826597311
-2.789177,0.015549965199670977
-2.704335,0.01670239706444056
-2.608603,0.02061751732829237
-2.605055,0.01675315680110821
-2.593913,0.020494336596611977
-2.585589,0.019167453946837318
-2.582071,0.017284464806330693
-2.569424,0.01598593425329
-2.499047,0.015227893299726947
-2.475498,0.014964582846069028
-2.462974,0.017926400850434766
-2.439358,0.019187034589206987
-2.42383,0.0123588625524134
-2.403443,0.015829128938487747
-2.390314,0.014871515391729422
-2.389572,0.011966708936405902
-2.346297,0.012637194455376272
-0.150625,0.014817554028603123
-0.145836,0.012435859282706125
-0.137064,0.016879001487421583
-0.126823,0.014046969268261517
-0.12242,0.013481637392945275
-0.111816,0.012266435986159167
-0.074813,0.01448821364241522
-0.070756,0.02292879456322169
-0.054289,0.024328822125756135
-0.052624,0.014574657941701362
-0.047449,0.014940743632120525
-0.034632,0.01939267808154384
-0.032495,0.012800097458253926
-0.028432,0.02318984345767962
-0.018697,0.020782518627418225
-0.01251,0.01462546997860332
-0.010518,0.015603595175248083
-0.009044,0.01572384507618276
-0.006744,0.018099506211151774
0.004021,0.013894310225979783
0.013935,0.015347497996812504
0.015128,0.016834289795613282
0.022029,0.015469945537772728
0.024272,0.015743944636678196
0.024717,0.015785559762033524
0.02942,0.014602783762525214
0.048571,0.022545922851350052
0.06843,0.016382728046714416
0.073053,0.015033051069087101
0.08126,0.016209608843537417
0.081635,0.022284873956892114
0.109512,0.021840676682237076
0.11964,0.030668580334422244
0.127856,0.01464901844140392
0.135132,0.014175301802263942
0.138427,0.016386388898849007
0.147187,0.016205018543887187
0.154157,0.014534883720930232
0.166105,0.02098299308363126
0.175135,0.011847620335316389
0.185478,0.019741049257115333
0.187803,0.024776854416743613
0.192373,0.014896193771626293
0.208345,0.013013977360496306
0.210045,0.016141528925619833
0.216307,0.013093877551020407
0.229631,0.014013840830449823
0.237064,0.01266516622511606
0.242771,0.015302883490928527
0.25126,0.020287189760346803
0.264542,0.017306652244456457
0.279711,0.014565711400075749
0.280541,0.014697343591232393
0.28214,0.020269863520265555
0.294834,0.016193410594867123
0.296896,0.023859106324745635
0.300094,0.013816216955644466
0.314465,0.013811259955651153
0.316139,0.014500985666076379
0.332616,0.012179930795847747
0.346151,0.0175096610923019
0.357281,0.018317197766236856
0.360418,0.012780246583581139
0.370496,0.012277551020408162
0.370975,0.018529961720260973
0.382232,0.01241061355021469
0.389482,0.01574747546077255
0.393469,0.015196919565520798
0.399514,0.013575025826446282
0.402257,0.017165694291744575
0.418944,0.01289808786463165
0.430656,0.01734224654719963
0.431105,0.011635342873041049
0.4336,0.015192693250167066
0.43374,0.014087065662571008
0.445474,0.012880940082644619
0.44558,0.011410337799458714
0.450449,0.014517287370472963
0.457972,0.0137093043075949
0.461513,0.01654776060245738
0.478002,0.014202668780552251
0.478673,0.010706081931153156
0.486603,0.013148498214660784
0.487149,0.010192078561725444
0.490966,0.01609310433884297
0.495184,0.019684825536735437
0.496579,0.013476833733114505
0.502393,0.010593136282483635
0.515649,0.011907370881729856
0.518444,0.013016971494480138
0.519513,0.011791518034086401
0.525577,0.01710874908231989
0.529404,0.01521392870873839
0.533362,0.012930056710775045
0.535603,0.012482455630393071
0.53833,0.013773181397427298
0.553105,0.013216603569497021
0.553851,0.014052679895487601
0.558792,0.013648969227170968
0.563724,0.011409544249463445
0.576442,0.013008691186029904
0.583932,0.013714900207850152
0.587056,0.011934185438881433
0.595886,0.010788629177161058
0.597618,0.011265306122448982
0.604547,0.012671965271792901
0.606652,0.011640547510414597
0.609416,0.013508429944256344
0.61166,0.01239183673469387
0.620633,0.01135552006676885
0.621443,0.017159805098509992
0.621775,0.010804321728691474
0.623312,0.011692574372637612
0.634721,0.011751636580043641
0.636649,0.014715145443920802
0.640674,0.013394652763548329
0.643593,0.012159177675060133
0.643794,0.012553263109498282
0.655071,0.01095510204081632
0.669545,0.011552194917034233
0.671725,0.01206366269521335
0.674179,0.010573159954551187
0.675091,0.011543209876543203
0.682987,0.012471161977323661
0.684682,0.012654958677685943
0.689643,0.012017264027021957
0.692423,0.011534144612476366
0.698033,0.010777383788145653
0.700112,0.01422850676917397
0.702398,0.011028120910338664
0.707671,0.012638024570099982
0.714751,0.012797275773054315
0.717871,0.011809301647470478
0.721654,0.012073863636363638
0.731548,0.01065650222897892
0.734196,0.01162424284863975
0.739374,0.01384194159004867
0.741414,0.011415997164461249
0.745945,0.010804321728691476
0.751868,0.010625146179290989
0.758148,0.011444666009729905
0.758686,0.013586559532505472
0.772714,0.01153520907053308
0.776195,0.011794917734181374
0.776531,0.012209135305946564
0.784015,0.013401242863188523
0.788416,0.011278654497725955
0.793209,0.011743750754739763
0.794699,0.011816132777815722
0.805592,0.012169036882876625
0.810024,0.011983091622460517
0.817001,0.010153021694214873
0.817781,0.013165900486749593
0.823909,0.012947530864197527
0.838089,0.011702608471074375
0.843589,0.013145436182300215
0.846507,0.011835626814796111
0.846836,0.01143127499160587
0.854006,0.012577580051628491
0.854983,0.011313629412315467
0.858856,0.010421332377795694
0.868811,0.011059022503920327
0.875722,0.013373873576134137
0.876492,0.015821633540972165
0.880211,0.010810498323505606
0.887101,0.01131820658220854
0.887311,0.013634642090645122
0.890366,0.011460302457466915
0.897949,0.010462962962962962
0.899376,0.014189107595700998
0.903641,0.01291169378224107
0.911435,0.009947470112305274
